,brand,store,sido,gungu,address,phone
521,pelicana,мҲҳм•Ҳліҙм җ,м¶©мІӯл¶ҒлҸ„,м¶©мЈјмӢң,м¶©мІӯл¶ҒлҸ„ м¶©мЈјмӢң мҲҳм•Ҳліҙл©ҙ мһҘн„°2кёё 20-7,043-846-8954
522,pelicana,мҲҳмҷ„м җ,кҙ‘мЈјкҙ‘м—ӯмӢң,кҙ‘мӮ°кө¬,кҙ‘мЈјкҙ‘м—ӯмӢң кҙ‘мӮ°кө¬ мҲҳмҷ„лЎң9лІҲкёё 38,062-952-7792
523,pelicana,мҲҳмӣҗм§ҖмӮ¬,кҙ‘мЈјкҙ‘м—ӯмӢң,кҙ‘мӮ°кө¬, ,
524,pelicana,мҲҳмң м җ,м„ңмҡёнҠ№лі„мӢң,к°•л¶Ғкө¬,"м„ңмҡёнҠ№лі„мӢң к°•л¶Ғкө¬ л…ён•ҙлЎң11кёё 42, 1мёө(мҲҳмң лҸҷ)",02-908-8165
525,pelicana,мҲҳм§„м җ,кІҪкё°лҸ„,м„ұлӮЁмӢңмҲҳм,"кІҪкё°лҸ„ м„ұлӮЁмӢңмҲҳм •кө¬ м ңмқјлЎң124лІҲкёё 8, 1мёө (мҲҳм§„лҸҷ)",
526,pelicana,мҲңнқҘм җ,кІҪмғҒл¶ҒлҸ„,мҳҒмЈјмӢң,кІҪмғҒл¶ҒлҸ„ мҳҒмЈјмӢң мҲңнқҘл©ҙ мқҚлӮҙлҰ¬ 315-1,054-632-4555
527,pelicana,мӢңнҷ”3м җ,кІҪкё°лҸ„,мӢңнқҘмӢң,кІҪкё°лҸ„ мӢңнқҘмӢң м •мҷ•лҢҖлЎң53лІҲкёё 29,031-432-1113
528,pelicana,мӢңнҷ”5м җ,кІҪкё°лҸ„,мӢңнқҘмӢң,кІҪкё°лҸ„ мӢңнқҘмӢң м—ӯм „лЎң 427 м„ёмў…мғҒк°Җ 104,031-431-8585
529,pelicana,мӢңнҷ”6м җ,кІҪкё°лҸ„,мӢңнқҘмӢң,кІҪкё°лҸ„ мӢңнқҘмӢң мӨ‘мӢ¬мғҒк°ҖлЎң 132 мІӯмҶ”м•„нҢҢнҠё мғҒк°Җ 104нҳё,031-497-2883
530,pelicana,мӢңнҷ”7м җ,кІҪкё°лҸ„,мӢңнқҘмӢң,"кІҪкё°лҸ„ мӢңнқҘмӢң м •мҷ•мӢ кёёлЎң49лІҲ 37,109(м„ңн•ҙAPTмғҒк°Җ)",031-431-7979
531,pelicana,мӢңнҷ”м§Җкө¬м җ,кІҪкё°лҸ„,мӢңнқҘмӢң,кІҪкё°лҸ„ мӢңнқҘмӢң лҙүмҡ°мһ¬лЎң7лІҲкёё 20,031-499-1212
532,pelicana,мӢңнқҘмӮ¬кұ°лҰ¬м җ,м„ңмҡёнҠ№лі„мӢң,кёҲмІңкө¬,м„ңмҡёнҠ№лі„мӢң кёҲмІңкө¬ мӢңнқҘлҢҖлЎң57кёё 41 1мёө,
533,pelicana,мӢңнқҘнҳ„лҢҖм җ,м„ңмҡёнҠ№лі„мӢң,кёҲмІңкө¬,"м„ңмҡёнҠ№лі„мӢң кёҲмІңкө¬ лҸ…мӮ°лЎң36кёё 8, м§Җн•ҳ1мёө (мӢңнқҘлҸҷ)",02-809-9892
534,pelicana,мӢ кіөлҚ•м җ,м„ңмҡёнҠ№лі„мӢң,л§ҲнҸ¬кө¬,"м„ңмҡёнҠ№лі„мӢң л§ҲнҸ¬кө¬ л§ҢлҰ¬мһ¬мҳӣкёё 20(мӢ кіөлҚ•лҸҷ, 1мёө)",02-703-4456
535,pelicana,мӢ кіөн•ӯм җ,мқёмІңкҙ‘м—ӯмӢң,мӨ‘кө¬,"мқёмІңкҙ‘м—ӯмӢң мӨ‘кө¬ мҳҒмў…лҢҖлЎң27лІҲкёё 41, мғҒк°ҖлҸҷ 103нҳё",032-746-0311
536,pelicana,мӢ кҙҖм җ,м¶©мІӯлӮЁлҸ„,кіөмЈјмӢң,м¶©мІӯлӮЁлҸ„ кіөмЈјмӢң кіөмЈјлҢҖн•ҷлЎң 9-1,041-856-7775
537,pelicana,мӢ кө¬лЎңм җ,м„ңмҡёнҠ№лі„мӢң,кө¬лЎңкө¬,м„ңмҡёнҠ№лі„мӢң кө¬лЎңкө¬ кө¬лЎңмӨ‘м•ҷлЎң 28лӢӨкёё21,02-861-4747
538,pelicana,мӢ кёё2м җ,м„ңмҡёнҠ№лі„мӢң,мҳҒл“ұнҸ¬кө¬,м„ңмҡёнҠ№лі„мӢң мҳҒл“ұнҸ¬кө¬ мҳҒл“ұнҸ¬лЎң86кёё 12 (мӢ кёёлҸҷ),
539,pelicana,мӢ лӮҙлҸҷм җ,м„ңмҡёнҠ№лі„мӢң,мӨ‘лһ‘кө¬,"м„ңмҡёнҠ№лі„мӢң мӨ‘лһ‘кө¬ лҙүнҷ”мӮ°лЎң 236(мӢ лӮҙлҸҷ, 102нҳё)",02-432-5355
540,pelicana,мӢ лҢҖл°©м—ӯм җ,м„ңмҡёнҠ№лі„мӢң,кҙҖм•…кө¬,м„ңмҡёнҠ№лі„мӢң кҙҖм•…кө¬ лӮЁл¶ҖмҲңнҷҳлЎң 143кёё 20,
541,pelicana,мӢ лҢҖм җ,лҢҖм,„кҙ‘м—ӯмӢң,лҢҖм „кҙ‘м—ӯмӢң лҢҖлҚ•кө¬ мӢ нғ„м§„лЎң 213,042-625-8332
542,pelicana,мӢ л‘”м җ,кІҪкё°лҸ„,мқҙмІңмӢң,кІҪкё°лҸ„ мқҙмІңмӢң мӢ л‘”л©ҙ кІҪм¶©лҢҖлЎң 3172,031-632-7228
543,pelicana,мӢ лЎҖмӣҗм җ,м¶©мІӯлӮЁлҸ„,мҳҲмӮ°кө°,м¶©мІӯлӮЁлҸ„ мҳҲмӮ°кө° мҳҲмӮ°мқҚ м°Ҫл§җлЎң 8,041-334-2022
544,pelicana,мӢ лҰј2м җ,м„ңмҡёнҠ№лі„мӢң,кҙҖм•…кө¬,м„ңмҡёнҠ№лі„мӢң кҙҖм•…кө¬ лҢҖн•ҷкёё 70,02-876-4811
545,pelicana,мӢ лҰјм җ(мӣҗмЈј),к°•мӣҗлҸ„,мӣҗмЈјмӢң,к°•мӣҗлҸ„ мӣҗмЈјмӢң мӢ лҰјл©ҙ мӢ лҰјнҷ©л‘”лЎң 4,033-762-0953
546,pelicana,мӢ лҰјнҳ„лҢҖм җ,м„ңмҡёнҠ№лі„мӢң,кҙҖм•…кө¬,"м„ңмҡёнҠ№лі„мӢң кҙҖм•…кө¬ мӢ лҰјлЎң 122, 1мёө (мӢ лҰјлҸҷ)",02-889-9990
547,pelicana,мӢ л°ҳм җ,кІҪмғҒлӮЁлҸ„,мқҳл,кІҪмғҒлӮЁлҸ„ мқҳл №кө° л¶ҖлҰјл©ҙ мӢ лІҲлЎң 164,055-574-6551
548,pelicana,мӢ л¶Җм җ,м¶©мІӯлӮЁлҸ„,мІңм•ҲмӢңлҸҷлӮЁкө¬,м¶©мІӯлӮЁлҸ„ мІңм•ҲмӢңлҸҷлӮЁкө¬ н„°лҜёл„җ5кёё 14,041-556-8588
549,pelicana,мӢ л¶ҲлӢ№м җ,м¶©мІӯлӮЁлҸ„,мІңм•ҲмӢңм„ңл¶Ғкө¬,м¶©мІӯлӮЁлҸ„ мІңм•ҲмӢңм„ңл¶Ғкө¬ л¶ҲлӢ№19лЎң 95,041-569-9297
550,pelicana,мӢ мӮ¬лҸҷм җ,м„ңмҡёнҠ№лі„мӢң,мқҖнҸүкө¬,"м„ңмҡёнҠ№лі„мӢң мқҖнҸүкө¬ к°Ҳнҳ„лЎң3кёё 33-8, 1мёө (мӢ мӮ¬лҸҷ)",02-385-5355
551,pelicana,мӢ м„ м җ,л¶ҖмӮ°кҙ‘м—ӯмӢң,мҳҒлҸ„кө¬,л¶ҖмӮ°кҙ‘м—ӯмӢң мҳҒлҸ„кө¬ н•ҳлӮҳкёё 614,051-417-9987
552,pelicana,мӢ м„ӨлҸҷм җ,м„ңмҡёнҠ№лі„мӢң,мў…лЎңкө¬,м„ңмҡёнҠ№лі„мӢң мў…лЎңкө¬ мҲӯмқёлҸҷкёё 53-4,02-924-3936
553,pelicana,мӢ м„ұм җ,лҢҖм,„кҙ‘м—ӯмӢң,лҢҖм „кҙ‘м—ӯмӢң мң м„ұкө¬ мӢ м„ лЎң72лІҲкёё 30,042-861-6881
554,pelicana,мӢ мҲҳлҸҷм җ,м„ңмҡёнҠ№лі„мӢң,л§ҲнҸ¬кө¬,"м„ңмҡёнҠ№лі„мӢң л§ҲнҸ¬кө¬ нҶ м •лЎң 240, мғҒк°ҖлҸҷ 101нҳё (мӢ мҲҳлҸҷ, мӢ мҲҳнҳ„лҢҖм•„нҢҢнҠё)",02-713-1888
555,pelicana,мӢ мҲҳлҰ¬м җ,к°•мӣҗлҸ„,мІ,к°•мӣҗлҸ„ мІ мӣҗкө°  м„ңл©ҙ мһҗл“ұлЎң 595,033-458-5599
556,pelicana,мӢ мӢңк°Җм§Җм җ,м,ңмЈјнҠ№лі„мһҗм№ҳлҸ„,м ңмЈјнҠ№лі„мһҗм№ҳлҸ„ м„ңк·ҖнҸ¬мӢң к№Җм •л¬ёнҷ”лЎң 66(мӮјмЈјм—°лҰҪмЈјнғқ),064-739-6949
557,pelicana,мӢ м–‘м җ,м¶©мІӯлӮЁлҸ„,мҳҲмӮ°кө°,м¶©мІӯлӮЁлҸ„ мҳҲмӮ°кө° мӢ м–‘л©ҙ мІӯмӢ лЎң 364,041-333-9288
558,pelicana,мӢ мҳҒнҶөм җ,кІҪкё°лҸ„,мҲҳмӣҗмӢңмҳҒнҶөкө¬,кІҪкё°лҸ„ мҲҳмӣҗмӢңмҳҒнҶөкө¬ мҳҒнҶөлЎң90лІҲкёё 4-9(л§қнҸ¬лҸҷ485-3),031-206-2266
559,pelicana,мӢ мӣҗлӢ№м җ,кІҪкё°лҸ„,кі,кІҪкё°лҸ„ кі м–‘мӢңлҚ•м–‘кө¬ кі м–‘лҢҖлЎң1384 7-24 лҸҷл¬ёмғҒк°Җ 1мёө ,031-969-0909
560,pelicana,мӢ мӣ”4м җ,м„ңмҡёнҠ№лі„мӢң,м–‘мІңкө¬,м„ңмҡёнҠ№лі„мӢң м–‘мІңкө¬ мӣ”м •лЎң 60 (мӢ мӣ”лҸҷ),
561,pelicana,мӢ мӣ”7м җ,м„ңмҡёнҠ№лі„мӢң,м–‘мІңкө¬,м„ңмҡёнҠ№лі„мӢң м–‘мІңкө¬ м§Җм–‘лЎң7кёё 9,02-2604-7978
562,pelicana,мӢ мӣ”м„ұм җ,м„ңмҡёнҠ№лі„мӢң,м–‘мІңкө¬, ,053-566-3618
563,pelicana,мӢ м •1м җ,м„ңмҡёнҠ№лі„мӢң,м–‘мІңкө¬,"м„ңмҡёнҠ№лі„мӢң м–‘мІңкө¬ мӨ‘м•ҷлЎң32кёё 55, 1мёө 101нҳё (мӢ м •лҸҷ)",02-2648-7295
564,pelicana,мӢ м •2м җ,м„ңмҡёнҠ№лі„мӢң,м–‘мІңкө¬,"м„ңмҡёнҠ№лі„мӢң м–‘мІңкө¬ мӢ лӘ©лЎң2кёё 11, 1мёө 103нҳё (мӢ м •лҸҷ,мІӯкө¬м•„нҢҢнҠёмғҒк°Җ)",02-2654-9200
565,pelicana,мӢ м ңмЈјм җ,м,ңмЈјнҠ№лі„мһҗм№ҳлҸ„,м ңмЈјнҠ№лі„мһҗм№ҳлҸ„ м ңмЈјмӢң  мӢ лҢҖлЎң124(м—°лҸҷ),
566,pelicana,мӢ м°Ҫл¶ҖмҳҒм җ,кҙ‘мЈјкҙ‘м—ӯмӢң,кҙ‘мӮ°кө¬,кҙ‘мЈјкҙ‘м—ӯмӢң кҙ‘мӮ°кө¬ мӢ м°ҪлЎң71лІҲкёё 33,062-959-9229
567,pelicana,мӢ м°Ҫм җ,м¶©мІӯлӮЁлҸ„,м•„мӮ°мӢң,м¶©мІӯлӮЁлҸ„ м•„мӮ°мӢң мӢ м°Ҫл©ҙ м„ңл¶ҖлӮЁлЎң 868,041-542-9998
568,pelicana,мӢ мІңмқҖн–үм җ,кІҪкё°лҸ„,мӢңнқҘмӢң,кІҪкё°лҸ„ мӢңнқҘмӢң мҲҳмқёлЎң3325лІҲ 15-4,031-311-7748
569,pelicana,мӢ мІңм җ,лҢҖкө¬кҙ‘м—ӯмӢң,лҸҷкө¬,лҢҖкө¬кҙ‘м—ӯмӢң лҸҷкө¬ мҶЎлқјлЎң12кёё 31,
570,pelicana,мӢ нғ„3м җ,лҢҖм,„кҙ‘м—ӯмӢң,лҢҖм „кҙ‘м—ӯмӢң лҢҖлҚ•кө¬ мӢ нғ„м§„л¶ҒлЎң 32,042-931-0826
571,pelicana,мӢ нғңмқём җ,м,„лқјл¶ҒлҸ„,м „лқјл¶ҒлҸ„ м •мқҚмӢң мӢ нғңмқёмқҚ мӢ нғңмқёмӨ‘м•ҷлЎң 7-1,063-571-1170
572,pelicana,мӢ н’ҚмӢңмһҘм җ,м„ңмҡёнҠ№лі„мӢң,мҳҒл“ұнҸ¬кө¬,м„ңмҡёнҠ№лі„мӢң мҳҒл“ұнҸ¬кө¬ к°Җл§ҲмӮ°лЎң61кёё 3-1,02-848-6433
573,pelicana,мӢ н•ӯм җ,м¶©мІӯлӮЁлҸ„,нғңм•Ҳкө°,м¶©мІӯлӮЁлҸ„ нғңм•Ҳкө° к·јнқҘл©ҙ мӢ м§„л¶Җл‘җкёё 82,041-675-1349
574,pelicana,мӢ нҷ”лӘ…м җ,л¶ҖмӮ°кҙ‘м—ӯмӢң,л¶Ғкө¬,л¶ҖмӮ°кҙ‘м—ӯмӢң л¶Ғкө¬ нҷ”лӘ…лҸҷ мӮ°м„ұлЎң12лІҲкёё 69,051-365-9990
575,pelicana,мӢ нқҘ2м җ,кІҪкё°лҸ„,м„ұлӮЁмӢңмҲҳм,"кІҪкё°лҸ„ м„ұлӮЁмӢңмҲҳм •кө¬ мҲҳм •лӮЁлЎң 101-1, 1мёө(мӢ нқҘлҸҷ)",031-747-5535
576,pelicana,мӢ¬кіЎ5м җ,кІҪкё°лҸ„,л¶ҖмІңмӢңмӣҗлҜёкө¬,кІҪкё°лҸ„ л¶ҖмІңмӢңмӣҗлҜёкө¬ л¶ҖмІңлЎң103лІҲкёё 17,032-652-2452
577,pelicana,мӢ¬кіЎліё1м җ,кІҪкё°лҸ„,л¶ҖмІңмӢңмҶҢмӮ¬кө¬,"кІҪкё°лҸ„ л¶ҖмІңмӢңмҶҢмӮ¬кө¬ м„ұмЈјлЎң 159(мӢ¬кіЎліёлҸҷ,1мёө)",
578,pelicana,мӢ¬кіЎм җ,мқёмІңкҙ‘м—ӯмӢң,м„ңкө¬,мқёмІңкҙ‘м—ӯмӢң м„ңкө¬ мӢ¬кіЎлЎң 170 мғҒк°ҖлҸҷ 1мёө 103нҳё,032-561-2537
579,pelicana,мӢӯм •м җ,мқёмІңкҙ‘м—ӯмӢң,л¶ҖнҸүкө¬,мқёмІңкҙ‘м—ӯмӢң л¶ҖнҸүкө¬ л°°кі¶лӮЁлЎң 18,032-424-5775
580,pelicana,мҢҚмҙҢмӢңмҳҒм җ,кҙ‘мЈјкҙ‘м—ӯмӢң,м„ңкө¬,кҙ‘мЈјкҙ‘м—ӯмӢң м„ңкө¬ мҢҚмҙҢлЎң 37,062-375-2365
581,pelicana,м•„лҸҷм җ,кІҪкё°лҸ„,нҢҢмЈјмӢң,"кІҪкё°лҸ„ нҢҢмЈјмӢң кІҪмқҳлЎң 1821, 1мёө101нҳё",
582,pelicana,м•„лқјм җ,м,ңмЈјнҠ№лі„мһҗм№ҳлҸ„,"м ңмЈјнҠ№лі„мһҗм№ҳлҸ„ м ңмЈјмӢң мқёлӢӨ12кёё 1 1мёө, 106нҳё",064-702-9978
583,pelicana,м•„мӮ°н’Қкё°м җ,м¶©мІӯлӮЁлҸ„,м•„мӮ°мӢң,м¶©мІӯлӮЁлҸ„ м•„мӮ°мӢң м–ҙмқҳм •лЎң 184,041-541-9991
584,pelicana,м•„мӨ‘м җ,м,„лқјл¶ҒлҸ„,м „лқјл¶ҒлҸ„ м „мЈјмӢңлҚ•м§„кө¬ мқёнӣ„лҸҷ1к°Җ 880-5,063-242-9994
585,pelicana,м•„м§„мІңкіЎлӢ¬мІңм җ,мҡёмӮ°кҙ‘м—ӯмӢң,л¶Ғкө¬,мҡёмӮ°кҙ‘м—ӯмӢң л¶Ғкө¬ лӢ¬мІңлЎң 103-19(лӢ¬мІңм•„мқҙнҢҢнҒ¬ 2м°ЁмғҒк°Җ 100лҸҷ B109нҳё),052-297-9963
586,pelicana,м•Ҳк°•м җ,кІҪмғҒл¶ҒлҸ„,кІҪмЈјмӢң,кІҪмғҒл¶ҒлҸ„ кІҪмЈјмӢң м•Ҳк°•мқҚ л№„нҷ”мӣҗлЎң 117,054-761-2884
587,pelicana,м•Ҳкі„м җ,кІҪмғҒл¶ҒлҸ„,мқҳм„ұкө°,кІҪмғҒл¶ҒлҸ„ мқҳм„ұкө° м•Ҳкі„л©ҙ м„ңл¶ҖлЎң 1844,054-861-9991
588,pelicana,м•Ҳл…•мҶЎмӮ°м җ,кІҪкё°лҸ„,нҷ”м„ұмӢң,кІҪкё°лҸ„ нҷ”м„ұмӢң мҡ©мЈјлЎң 25 1мёө мқјл¶Җнҳё(м•Ҳл…•лҸҷ),031-238-7789
589,pelicana,м•ҲмӮ°3м җ,кІҪкё°лҸ„,м•ҲмӮ°мӢңлӢЁмӣҗкө¬,кІҪкё°лҸ„ м•ҲмӮ°мӢңлӢЁмӣҗкө¬ мҳҲмҲ лҢҖн•ҷлЎң 107 мғҒк°Җ104нҳё,
590,pelicana,м•ҲмӮ°мғҒлЎқмҲҳм җ,кІҪкё°лҸ„,м•ҲмӮ°мӢңмғҒлЎқкө¬,кІҪкё°лҸ„ м•ҲмӮ°мӢңмғҒлЎқкө¬ ліёмӮјлЎң 17 1мёө 103нҳё,031-407-2202
591,pelicana,м•ҲмӮ°мқҙлҸҷм җ,кІҪкё°лҸ„,м•ҲмӮ°мӢңмғҒлЎқкө¬,"кІҪкё°лҸ„ м•ҲмӮ°мӢңмғҒлЎқкө¬ лҸ„л§ӨмӢңмһҘлЎң 34-1, 102нҳё",031-418-7911
592,pelicana,м•ҲмӮ°мқјлҸҷм җ,кІҪкё°лҸ„,м•ҲмӮ°мӢңмғҒлЎқкө¬,кІҪкё°лҸ„ м•ҲмӮ°мӢңмғҒлЎқкө¬ нҳёлҸҷлЎң 81(мқјлҸҷ),
593,pelicana,м•Ҳм„ңм җ,м¶©мІӯлӮЁлҸ„,мІңм•ҲмӢңлҸҷлӮЁкө¬,м¶©мІӯлӮЁлҸ„ мІңм•ҲмӢңлҸҷлӮЁкө¬ мӨ‘м•”1кёё 17,041-555-7333
594,pelicana,м•Ҳм„ұ2м җ,кІҪкё°лҸ„,м•Ҳм„ұмӢң,кІҪкё°лҸ„ м•Ҳм„ұмӢң к°ңлӮҙкөҗ1кёё 4,031-675-7680
595,pelicana,м•Ҳм–‘5лҸҷм җ,кІҪкё°лҸ„,м•Ҳм–‘мӢңл§Ңм•Ҳкө¬,кІҪкё°лҸ„ м•Ҳм–‘мӢңл§Ңм•Ҳкө¬ нҳ„м¶©лЎң28лІҲкёё 45,031-442-9292
596,pelicana,м•Ҳмқҳм җ,кІҪмғҒлӮЁлҸ„,н•Ём–‘кө°,кІҪмғҒлӮЁлҸ„ н•Ём–‘кө° м•Ҳмқҳл©ҙ к°•ліҖлЎң 321,
597,pelicana,м•ҲмӨ‘м җ,кІҪкё°лҸ„,нҸүнғқмӢң,кІҪкё°лҸ„ нҸүнғқмӢң м•ҲмӨ‘мқҚ м•Ҳнҳ„лЎңм„ң7кёё 16,031-682-9915
598,pelicana,м•ҲнқҘм җ,к°•мӣҗлҸ„,нҡЎм„ұкө°,к°•мӣҗлҸ„ нҡЎм„ұкө° м•ҲнқҘл©ҙ м•ҲнқҘлЎң 37-1,033-342-4018
599,pelicana,м•”мӮ¬2м җ,м„ңмҡёнҠ№лі„мӢң,к°•лҸҷкө¬,"м„ңмҡёнҠ№лі„мӢң к°•лҸҷкө¬ кө¬мІңл©ҙлЎң 337, 1мёө (м•”мӮ¬лҸҷ)",02-429-6692
600,pelicana,м•”мӮ¬м—ӯм җ,м„ңмҡёнҠ№лі„мӢң,к°•лҸҷкө¬,м„ңмҡёнҠ№лі„мӢң к°•лҸҷкө¬ мғҒм•”лЎң11кёё 5 (м•”мӮ¬лҸҷ),02-442-9200
601,pelicana,м•ҷм„ұм җ,м¶©мІӯл¶ҒлҸ„,м¶©мЈјмӢң,м¶©мІӯл¶ҒлҸ„ м¶©мЈјмӢң м•ҷм„ұл©ҙ к°ҖкіЎлЎң 1033-1,043-855-0561
602,pelicana,м• мӣ”м җ,м,ңмЈјнҠ№лі„мһҗм№ҳлҸ„,м ңмЈјнҠ№лі„мһҗм№ҳлҸ„ м ңмЈјмӢң м• мӣ”лЎң 117,064-799-4482
603,pelicana,м•јнғ‘м җ,кІҪкё°лҸ„,м„ұлӮЁмӢңл¶„лӢ№кө¬,"кІҪкё°лҸ„ м„ұлӮЁмӢңл¶„лӢ№кө¬ м•јнғ‘лЎң139лІҲкёё 18-3 (м•јнғ‘лҸҷ,1мёө)",031-705-4999
604,pelicana,м•ҪлҢҖм җ,кІҪкё°лҸ„,л¶ҖмІңмӢңмҳӨм,кІҪкё°лҸ„ л¶ҖмІңмӢңмҳӨм •кө¬ нҸүмІңлЎң 746,032-671-5823
605,pelicana,м•ҪлӘ©м җ,кІҪмғҒл¶ҒлҸ„,м№,кІҪмғҒл¶ҒлҸ„ м№ кіЎкө° м•ҪлӘ©л©ҙ м•ҪлӘ©лЎң 94-2(2мёө кұҙл¬јлӮҙ 1мёө),054-974-5074
606,pelicana,м•ҪмҲҳм—ӯм җ,м„ңмҡёнҠ№лі„мӢң,мӨ‘кө¬,м„ңмҡёнҠ№лі„мӢң мӨ‘кө¬ лӢӨмӮ°лЎң28кёё 22 1мёө,02-2238-4554
607,pelicana,м–‘кіЎ1м җ,кІҪкё°лҸ„,к№ҖнҸ¬мӢң,кІҪкё°лҸ„ к№ҖнҸ¬мӢң м–‘мҙҢмқҚ м–‘кіЎ2лЎң60лІҲкёё 53 101нҳё,031-996-0729
608,pelicana,м–‘лҚ•мӣҗм җ,к°•мӣҗлҸ„,нҷҚмІңкө°,к°•мӣҗлҸ„ нҷҚмІңкө°  лӮЁл©ҙ мӢңлҸҷлЎң 4,033-432-3979
609,pelicana,м–‘лҚ•н•©м„ұм җ,кІҪмғҒлӮЁлҸ„,м°ҪмӣҗмӢңл§ҲмӮ°нҡҢмӣҗкө¬,кІҪмғҒлӮЁлҸ„ м°ҪмӣҗмӢңл§ҲмӮ°нҡҢмӣҗкө¬ н•©м„ұмҳӣкёё97 ,055-256-9930
610,pelicana,м–‘лҸҷм җ,кІҪкё°лҸ„,м–‘нҸүкө°,кІҪкё°лҸ„ м–‘нҸүкө° м–‘лҸҷл©ҙ м–‘лҸҷмӢңмһҘкёё 6-5,031-771-9945
611,pelicana,м–‘л¬ём җ,кІҪкё°лҸ„,нҸ¬мІңмӢң,кІҪкё°лҸ„ нҸ¬мІңмӢң мҳҒмӨ‘л©ҙ м–‘л¬ёлЎң 98-1,031-534-3849
612,pelicana,м–‘лІҢм җ,кІҪкё°лҸ„,кҙ‘мЈјмӢң,кІҪкё°лҸ„ кҙ‘мЈјмӢң мҳӨнҸ¬мқҚ м–‘лІҢлЎң 216-1,031-766-1204
613,pelicana,м–‘мҲҳлҰ¬м җ,кІҪкё°лҸ„,м–‘нҸүкө°,кІҪкё°лҸ„ м–‘нҸүкө° м–‘м„ңл©ҙ м–‘мҲҳлЎң150лІҲкёё 9-2,031-772-6419
614,pelicana,м–‘мһ¬м җ,м„ңмҡёнҠ№лі„мӢң,м„ңмҙҲкө¬,м„ңмҡёнҠ№лі„мӢң м„ңмҙҲкө¬ лӮЁл¶ҖмҲңнҷҳлЎң356кёё 33 кҙ‘м„ұл№Ңл”© 1мёө,02-574-8631
615,pelicana,м–‘м •м—јнҸ¬м җ,мҡёмӮ°кҙ‘м—ӯмӢң,л¶Ғкө¬,мҡёмӮ°кҙ‘м—ӯмӢң л¶Ғкө¬ м—јнҸ¬лЎң 591-1(м–‘м •лҸҷ),052-288-8019
616,pelicana,м–‘мЈјл°ұм„қм җ,кІҪкё°лҸ„,м–‘мЈјмӢң,кІҪкё°лҸ„ м–‘мЈјмӢң л°ұм„қмқҚ м–‘мЈјмӮ°м„ұлЎң 564-1 1мёө,
617,pelicana,м–‘нҸүмҳҘмІңм җ,кІҪкё°лҸ„,м–‘нҸүкө°,"кІҪкё°лҸ„ м–‘нҸүкө° мҳҘмІңл©ҙ л¶Ғл¶Җкёё9лІҲкёё, 5",031-774-0340
618,pelicana,м–‘нҸүмҡ©л¬ём җ,кІҪкё°лҸ„,м–‘нҸүкө°,кІҪкё°лҸ„ м–‘нҸүкө° мҡ©л¬ёл©ҙ мҡ©л¬ём—ӯкёё 7,031-772-4787
619,pelicana,м–‘нҸүм җ,кІҪкё°лҸ„,м–‘нҸүкө°,кІҪкё°лҸ„ м–‘нҸүкө° м–‘нҸүмқҚ мӨ‘м•ҷлЎң167лІҲкёё 62,031-771-2213
620,pelicana,м–‘н•ҷм җ,кІҪмғҒл¶ҒлҸ„,нҸ¬н•ӯмӢңл¶Ғкө¬,кІҪмғҒл¶ҒлҸ„ нҸ¬н•ӯмӢңл¶Ғкө¬ м–‘н•ҷлЎң32лІҲкёё 9-1,054-274-9995
621,pelicana,м–ҙм–‘м җ,м,„лқјл¶ҒлҸ„,м „лқјл¶ҒлҸ„ мқөмӮ°мӢң кі лҙүлЎң18кёё 107(м–ҙм–‘лҸҷ),063-831-7804
622,pelicana,м–ём–‘м җ,мҡёмӮ°кҙ‘м—ӯмӢң,мҡёмЈјкө°,мҡёмӮ°кҙ‘м—ӯмӢң мҡёмЈјкө° м–ём–‘мқҚ мқҚм„ұлЎң 40,052-263-1305
623,pelicana,м—„мӮ¬кёҲм•”м җ,м¶©мІӯлӮЁлҸ„,кі„лЈЎмӢң,м¶©мІӯлӮЁлҸ„ кі„лЈЎмӢң м—„мӮ¬л©ҙ лІҲмҳҒ2кёё 4-41 101нҳё,042-841-6007
624,pelicana,м—„м •м җ,м¶©мІӯл¶ҒлҸ„,м¶©мЈјмӢң,м¶©мІӯл¶ҒлҸ„ м¶©мЈјмӢң м—„м •л©ҙ лӮҙм°ҪлЎң 205,043-852-2919
625,pelicana,м—җмҪ”м җ,мқёмІңкҙ‘м—ӯмӢң,лӮЁлҸҷкө¬,мқёмІңкҙ‘м—ӯмӢң лӮЁлҸҷкө¬ м•өкі к°ңлЎң815лІҲ 19,032-437-3006
626,pelicana,м—¬мӣ”м җ,кІҪкё°лҸ„,л¶ҖмІңмӢңмҳӨм,кІҪкё°лҸ„ л¶ҖмІңмӢңмҳӨм •кө¬ мӮјмһ‘лЎң302лІҲкёё 21-3,032-678-9292
627,pelicana,м—¬мқҳлҸ„м җ,м„ңмҡёнҠ№лі„мӢң,мҳҒл“ұнҸ¬кө¬,"м„ңмҡёнҠ№лі„мӢң мҳҒл“ұнҸ¬кө¬ 63лЎң 45, 2,3,4лҸҷ 1мёө 117нҳё (м—¬мқҳлҸ„лҸҷ, м—¬мқҳлҸ„мӢң",
628,pelicana,м—¬мЈјм җ,кІҪкё°лҸ„,м—¬мЈјмӢң,кІҪкё°лҸ„ м—¬мЈјмӢң м—¬нқҘлЎң 97,
