,brand,store,sido,gungu,address,phone
553,cheogajip,은행점,경기도,시흥시,"경기도 시흥시 시흥대로 1074번길 28,106호(은행동, 녹원아파트 상가동)",031-312-9999
554,cheogajip,월곶점,경기도,시흥시,경기도 시흥시 월곶동 995,031-318-9292
555,cheogajip,우만점,경기도,수원시,경기도 수원시 팔달구 세지로421번길 37 (우만동),031-256-0903
556,cheogajip,호법점,경기도,이천시,경기도 이천시 호법면 후안리 267-4,031-632-9949
557,cheogajip,하안8점,경기도,광명시,경기도 광명시 하안동 260-2 8단지상가 104-2,02-802-4070
558,cheogajip,하안12점,경기도,광명시,경기도 광명시 하안동 62-4  1층 3호,02-806-5772
559,cheogajip,하안11점,경기도,광명시,경기도 광명시 하안동 30-5  10 단지상가  104,02-803-2993
560,cheogajip,포일점,경기도,안양시,경기도 안양시 동안구 흥안대로 427번길 38,031-425-1145
561,cheogajip,포도원점,경기도,안양시,경기도 안양시 동안구 호계3동 811 현대홈타운상가 107,031-452-0827
562,cheogajip,평촌5점,경기도,안양시,경기도 안양시 동안구 평촌동 898-2 초원아파트상가110,031-387-2134
563,cheogajip,태전점,경기도,광주시,경기도 광주시 태전동 688-1,031-762-9525
564,cheogajip,철산점,경기도,광명시,경기도 광명시 철산동 240  주공13단지 상가동,02-2682-3230
565,cheogajip,천리점,경기도,용인시,경기도 용인시 이동면 천리 56-6,031-333-5784
566,cheogajip,중앙대점,경기도,안성시,경기도 안성시 대덕면 내리 682-3,031-675-7750
567,cheogajip,안양중앙점,경기,안양시,경기 안양시 만안구 삼덕로 80-1 (안양동) 1층,031-444-5592
568,cheogajip,안성점,경기도,안성시,경기도 안성시 도기 4길 9(도기동),031-671-9282
569,cheogajip,신천리점,경기도,시흥시,경기도 시흥시 호현로49번안길 1(대야동),031-312-9709
570,cheogajip,신갈점,경기도,용인시,경기도 용인시 기흥구 신구로 38 청솔학원,031-274-5060
571,cheogajip,소사점,경기도,부천시,"경기도 부천시 소사구 소사로202번길 27, 1층(소사본동)",032-325-8787
572,cheogajip,성포점,경기도,안산시,경기도 안산시 상록구 성포동 592-2,031-487-8900
573,cheogajip,석수엘지점,경기도,안양시,경기도 안양시 만안구 석수동 415-2 엘지빌리지 상가,031-474-5592
574,cheogajip,샘마을점,경기도,안양시,경기도 안양시 동안구 호계동 1116 샘마을상가 1층,031-453-9992
575,cheogajip,산본점,경기도,군포시,경기도 군포시 산본동 1069-3 (1층),031-393-9282
576,cheogajip,북내점,경기도,여주시,경기도 여주시 북내면 여양2로 274,031-883-5320
577,cheogajip,케이준 부곡점,경기도,안산시,경기도 안산시 상록구 성호로 340,031-406-9979
578,cheogajip,보정점,경기도,용인시,경기도 용인시 기흥구 죽현로8-20,031-272-9259
579,cheogajip,범계점,경기도,안양,경기도 안양 동안 비산 1102 관악타운 상가122,031-381-8238
580,cheogajip,백암점,경기도,용인시,경기도 용인시 처인구 백암면 백암리 391번지,031-321-9282
581,cheogajip,백사점,경기도,이천시,경기도 이천시 백사면 현방리 67-12,031-632-0746
582,cheogajip,박달점,경기도,안양시,경기도 안양시 만안구 박달동 149-1,031-468-3392
583,cheogajip,미양점,경기도,안성시,경기도 안성시 미양면 보체리 405 상가 501동 101호,031-675-9258
584,cheogajip,모현점,경기도,용인시,경기도 용인시 처인구 모현면 일산리112-82,031-333-9952
585,cheogajip,만선점,경기도,광주시,경기도 광주시 곤지암읍 만선로 45,031-798-5525
586,cheogajip,둔전점,경기도,용인시,경기도 용인시 처인구 포곡읍 포곡로 118번길 24-11,031-334-7292
587,cheogajip,능평점,경기도,광주시,경기도 광주시 오포읍 수레실길 5,031-726-9253
588,cheogajip,금정점,경기도,군포시,경기도 군포시 금정동 79-1 1층,031-458-3888
589,cheogajip,군포점,경기도,군포시,경기도 군포시 당동 914-5번지,031-392-9295
590,cheogajip,구성점,경기도,용인시,"경기도 용인시 기흥구 구성로 186(언남동, 신일푸른솔아파트단지내 1층",031-274-9282
591,cheogajip,공도점,경기도,안성시,경기도 안성시 공도읍 고무다리길 3,031-658-9280
592,cheogajip,거모점,경기도,시흥시,경기도 시흥시 군자로504번안길 12(거모동),031-508-3398
593,cheogajip,이천갈산점,경기도,이천시,경기도 이천시 갈산로 87번길 4(갈산동),031-635-3792
594,cheogajip,가남점,경기도,여주시,경기도 여주시 가남읍 태평중앙1길 8-10,031-884-7718
595,cheogajip,한솔새롬점,세종시,누리로28,세종시 누리로28,044-862-9283
596,cheogajip,금정산SK점,부산광역시,금정구,"부산광역시 금정구 식물원로 82, 302동 201호(장전동, 금정에스케이뷰)",051-514-0123
597,cheogajip,평촌2호점,경기도,안양시,경기도 안양시 동안구 평촌대로127번길 38,031-385-9288
598,cheogajip,목감점,경기도,시흥시,경기도 시흥시 목감중앙로 20,031-414-0056
599,cheogajip,시화3점,경기도,시흥시,경기도 시흥시 정왕대로28번길31,031-433-1457
600,cheogajip,시화2점,경기도,시흥시,"경기도 시흥시 옥구천서로373번길 43, 104호(정왕동, 주공1단지분산상가)",031-433-8292
601,cheogajip,정관롯데캐슬점,부산광역시,기장군,"부산광역시 기장군 정관읍 정관3로 52, 상가동 101호(롯데캐슬)",051-728-5595
602,cheogajip,호계2점,경기도,안양시,경기도 안양시 동안구 호계동 912-2,031-457-1288
603,cheogajip,향남2점,경기도,화성시,경기도 화성시 향남읍 신광길 19. 102호,031-352-5464
604,cheogajip,신림역점,서울특별시,관악구,서울특별시 관악구 신림동길40,02-871-8588
605,cheogajip,동삭점,경기도,평택시,"경기도 평택시 동삭로 397 상가동 104,105호",031-652-5092
606,cheogajip,길동점,서울시,강동구,서울시 강동구 길동 351-7,02-470-2933
607,cheogajip,괴안점,경기도,부천시,경기도 부천시 소사구 괴안동 89-1,032-347-5661
608,cheogajip,덕진하가점,전북,전주시,전북 전주시 덕진구 가리내5길 16 103호(덕진동2가),050-4308-7522
609,cheogajip,산하1호점,울산광역시,북구,"울산광역시 북구 화암6길 14, 1층 101호(산하동)",052-282-3569
610,cheogajip,부곡월산점,경상남도,김해시,"경상남도 김해시 월산로 111-67,1 1층 105호(부곡동, 신화프라자)",055-335-2288
611,cheogajip,사상점,부산광역시,사상구,"부산광역시 사상구 광장로 81번길 90, 1층 (괘법동)",051-316-9292
612,cheogajip,아주점,경남,거제시,"경남 거제시 아주1로1길 7-2,1층(아주동)",055-682-7575
613,cheogajip,대소점,충북,음성군,충북 음성군 대소면 오태로 75-1,043-882-5592
614,cheogajip,진천장관점,충북,진천군,충북 진천군 진천읍 장관2길 139-1,043-533-1355
615,cheogajip,삼성2점,대전,동구,대전 동구 현암로 36,042-621-1504
616,cheogajip,삼성점,충북,음성군,충북 음성군 삼성면 덕정로62번길 2,043-877-3377
617,cheogajip,금왕점,충북,음성군,충북 음성군 금왕읍 탑골길 48,043-878-5284
618,cheogajip,경산남산점,경북,경산시,경북 경산시 남산면 산양길 9,053-851-5999
619,cheogajip,원성점,충남,천안시,충남 천안시 동남구 버들로127,041-567-9979
620,cheogajip,가양점,서울,강서,서울 강서 가양 1475 강변아파트상가 203,02-2668-9306
621,cheogajip,방화점,서울특별시,강서구,"서울특별시 강서구 방화대로33길 17 (방화동,1층)",02-2064-7670
622,cheogajip,신풍역점,서울특별시,영등포구,"서울특별시 영등포구 신길로 108(신길동,남서울 아파트상가.신길동3591)",02-842-7979
623,cheogajip,신대방점,서울시,동작구,서울시 동작구 대방동 409-10,02-812-0085
624,cheogajip,암사점,서울,강동구,서울 강동구 암사동 425-197번지,02-427-9255
625,cheogajip,송파점,서울,송파구,서울 송파구 송파동 135-18 102호,02-419-4734
626,cheogajip,문정점,서울,송파구,서울 송파구 동남로4길 24,02-403-9761
627,cheogajip,삼전점,서울시,송파,서울시 송파 삼전 167-17,02-419-5544
628,cheogajip,신천점,서울시,송파,서울시 송파 잠실 185-9,02-423-5183
629,cheogajip,압구정점,서울,강남구,서울 강남구 신사동 653-15번지 2층,02-545-1027
630,cheogajip,잠원점,서울,서초구,서울 서초구 잠원동 53번지 현대상사 1층 6호,02-592-2244
631,cheogajip,방배점,서울,서초구,서울 서초구 방배동 868-28번지,02-594-6866
632,cheogajip,양재점,서울,서초구,서울 서초구 양재동 6-37번지,02-576-9204
633,cheogajip,대치점,서울,강남구,서울 강남구 대치동 922-14번지,02-562-9282
634,cheogajip,서초점,서울,서초구,서울 서초구 서초동 1342번지,02-522-9272
635,cheogajip,역삼점,서울,강남구,서울 강남구 역삼동 782-28번지,02-553-7749
636,cheogajip,논현점,서울,강남구,서울 강남구 논현동 192-1번지,02-517-4178
637,cheogajip,여의도점,서울시,영등포구,서울시 영등포구 여의도동50 시범상가 ,02-782-0520
638,cheogajip,대방점,서울,동작구,서울 동작구 대방동 11-51,02-817-7979
639,cheogajip,장승배기점,서울,동작,서울 동작 상도 373-72번지,02-816-7007
640,cheogajip,봉천점,서울,관악구,서울 관악구 봉천동 885-1번지,02-877-1122
641,cheogajip,화곡역점,서울특별시,강서구,서울특별시 강서구 화곡동 1062-20 2층,02-2699-3392
642,cheogajip,신정1점,서울특별시,양천구,"서울특별시 양천구 은행정로 5길 28,1층 102호(신정동)",02-2651-9282
643,cheogajip,신도림점,서울시,구로구,서울시 구로구 신도림동 396 - 140,02-2632-6612
644,cheogajip,신정7점,서울특별시,양천구,서울특별시 양천구 신정동 203-1,02-2648-5191
645,cheogajip,구로가산점,서울,구로구,서울 구로구 구로동 792-22번지,02-853-0808
646,cheogajip,독산점,서울시,금천구,서울시 금천구 독산 179-12,02-853-7714
647,cheogajip,목동점,서울특별시,양천구,"서울특별시 양천구 목동중앙서로 40 (목동,1층)",02-2061-9292
648,cheogajip,사당점,동작구,사당동,동작구 사당동 312-9번지,0507-744-9293
649,cheogajip,동방점,서울시,관악구,서울시 관악구 신림동 246-23,02-871-6111
650,cheogajip,신림점,서울시,관악구,서울시 관악구 신림동 96-87,02-872-6904
651,cheogajip,개봉점,서울특별시,구로구,"서울특별시 구로구 고척로27길 58, 1층(개봉동)",02-2060-9253
652,cheogajip,개봉2점,서울특별시,구로구,서울특별시 구로구 개봉동 357-22,02-2689-0900
653,cheogajip,오류점,서울특별시,구로구,서울특별시 구로구 오류로 86,02-2066-1533
654,cheogajip,가좌점,인천시,서구,인천시 서구 가좌동 142-45,032-582-0099
655,cheogajip,신현점,인천시,서구,인천시 서구 신현동 279-5,032-578-7730
656,cheogajip,청라점,인천,서구,인천 서구 연희동 763-19,032-566-9599
657,cheogajip,하늘도시점,인천광역시,중구,"인천광역시 중구 은하수로 351, 2동 103호 (중산동, 우미린1차상가)",032-746-8990
658,cheogajip,검암점,인천,서구,인천 서구 승학로 313-1,032-561-0702
659,cheogajip,온수1점,인천,강화군,인천 강화군 길상면 온수길15,032-937-9392
660,cheogajip,검단점,인천,서구,인천 서구 검단로 487번길 5,032-569-2848
661,cheogajip,마전점,인천,서구,인천 서구 완정로 34번길 47,032-566-8295
662,cheogajip,만수2점,인천,남동구,"인천 남동구 백범로 206번길 13(만수동 ,1층)",032-461-7735
663,cheogajip,만수3점,인천광역시,남동구,인천광역시 남동구 만수6동 1026-1,032-467-1717
664,cheogajip,주안4점,인천시,남구,인천시 남구 주안4동 414-32,032-433-2490
665,cheogajip,주안점,인천,남구,인천 남구 주안8동 1528-14,032-431-2877
666,cheogajip,구월3점,인천시,남동구,인천시 남동구 구월동 1359-20,032-766-9981
667,cheogajip,연안점,인천,중구,인천 중구 항동7가 58-4 라이프상가 1-107,032-886-7851
668,cheogajip,용현점,인천광역시,남구,인천광역시 남구 용현동 342-2,032-885-4229
669,cheogajip,송림점,인천,동구,인천 동구 송림2동 55-1,032-773-3297
670,cheogajip,송도점,인천광역시,연수구,인천광역시 연수구 컨벤시아대로42번길 12,032-834-6272
671,cheogajip,인천논현점,인천광역시,남동구,인천광역시 남동구 논고개로 86,032-435-5599
672,cheogajip,병방점,인천시,계양구,인천시 계양구 병방동 92-26,032-544-5592
673,cheogajip,케이준 계양점,인천시,계양구,인천시 계양구 용종동 214-1,032-553-3927
674,cheogajip,계산점,인천시,계양구,인천시 계양구 계수로1,032-551-0122
675,cheogajip,효성점,인천시,계양구,인천시 계양구 효성동 192-1 (104호),032-553-9595
676,cheogajip,산곡점,인천시,부평구,인천시 부평구 산곡동 317-116,032-524-8787
677,cheogajip,구월점,인천,남동구,인천 남동구 구월동 1248-44,032-466-6222
678,cheogajip,진두점,인천시,옹진군,인천시 옹진군 영흥면 내리 8-200,032-888-5534
679,cheogajip,부개점,인천시,부평구,인천시 부평구 부개동 140-22,032-361-9951
680,cheogajip,케이준 삼산점,인천시,부평구,인천시 부평구 삼산동440-1삼산타운 1단지 B상가103호,032-330-8600
681,cheogajip,부평점,인천시,부평구,인천시 부평구 부평동 904-16,032-361-2555
682,cheogajip,주안2점,인천광역시,남구,인천광역시 남구 주안2동 550-23,032-872-5028
683,cheogajip,동수역점,인천시,부평구,인천시 부평구 경인로 887,032-519-0555
684,cheogajip,학익점,인천시,남구,인천시 남구 학익동665-3,032-874-2271
685,cheogajip,연수점,인천,연수구,인천 연수구 연수동 497-7,032-818-2616
686,cheogajip,옥련청학점,인천,연수구,인천 연수구 옥련동 367-7,032-831-8292
687,cheogajip,수유화계점,서울시,강북구,서울시 강북구 노해로17길 51,02-991-8881
688,cheogajip,광희점,서울특별시,중구,"서울특별시 중구 마른내로 163,1층(광희동1가)",02-3273-9991
689,cheogajip,연희점,서울특별시,서대문구,서울특별시 서대문구 증가로 34(연희동),02-325-9090
690,cheogajip,정릉점,서울특별시,성북구,서울특별시 성북구 보국문로75,02-909-5150
691,cheogajip,서교점,서울특별시,마포구,"서울특별시 마포구 성미산로 12, 1층 D호(성산동)",02-3143-6623
692,cheogajip,방학점,서울시,도봉구,서울시 도봉구 방학로 200-20,02-955-9696
693,cheogajip,북가좌점,서울시,서대문구,서울시 서대문구 북가좌동 347-27,02-309-3430
694,cheogajip,경희대점,서울특별시,동대문구,"서울특별시 동대문구 경희대로4길 79, 1층 105호 (이문동)",02-964-9292
695,cheogajip,후암점,서울시,용산구,서울시 용산구 동자동 19-33,02-755-9595
696,cheogajip,염리점,서울시,마포구,서울시 마포구 숭문4길 5,02-713-3340
697,cheogajip,도화점,서울시,마포구,서울시 마포구 도화1동 25-4,02-702-6692
698,cheogajip,이태원점,서울특별시,용산구,서울특별시 용산구 회나무로 28,02-797-7689
699,cheogajip,응봉점,서울시,성동구,서울시 성동구 응봉동 193-118 1층,02-2293-3600
700,cheogajip,역촌점,서울시,은평구,서울시 은평구 역촌동 34-1,02-384-8008
701,cheogajip,우이점,서울시,강북구,서울시 강북구 우이동 72-65,02-902-1870
702,cheogajip,번동점,서울특별시,강북구,서울특별시 강북구 번동 411-17,02-994-3232
703,cheogajip,창동점,서울특별시,도봉구,서울특별시 도봉구 창동 804 대우APT 상가,02-995-6481
704,cheogajip,쌍문점,서울시,도봉구,서울시 도봉구 시루봉로2길 66 1층 102호,02-900-3301
705,cheogajip,녹천점,서울특별시,도봉구,서울특별시 도봉구 창동 38-1 주공17단지상가 101,02-995-4236
706,cheogajip,월계미성점,서울시,노원구,서울시 노원구 월계동 17 미성상가 103,02-975-8892
707,cheogajip,공릉점,서울특별시,노원구,서울특별시 노원구 공릉동 270-70,02-948-7724
708,cheogajip,중곡점,서울시,광진구,서울시 광진구 중곡동 79-10,02-446-7831
709,cheogajip,면목점,서울시,중랑구,서울시 중랑구 면목동 657-56,02-495-4716
710,cheogajip,신내점,서울시,중랑구,서울시 중랑구 신내동 472-3,02-435-8438
711,cheogajip,공릉2점,서울특별시,노원구,서울특별시 노원구 공릉동 708 공릉 2단지 상가,02-948-7733
712,cheogajip,중계점,서울시,노원구,서울시 노원구 중계동 503 중계그린상가 B-107,02-971-4444
713,cheogajip,수락산점,서울시,노원구,서울시 노원구 상계동 1110-6,02-936-4994
714,cheogajip,칠금봉방점,충북,충주시,충북 충주시 연수동 1245,043-853-9288
715,cheogajip,이류점,충북,충주시,충북 충주시 대소원면 대소원1길 21,043-851-9289
716,cheogajip,용산점,충북,충주시,충북 충주시 용정2길 39-1(성남동),043-844-9292
717,cheogajip,연수점,충북,충주시,충북 충주시 금릉동 708-2,043-845-9201
718,cheogajip,수안보점,충북,충주시,충북 충주시 수안보면 장터1길 19,043-848-7278
719,cheogajip,금가점,충북,충주시,충북 충주시 금가면 강수로 335,043-853-9191
720,cheogajip,오창호수공원점,충청북도,청주시,충청북도 청주시 청원구 오창읍 양청리 752-4 102호,043-213-0215
721,cheogajip,음성점,충청북도,음성군,충청북도 음성군 음성읍 시장로 43 ,043-872-1138
722,cheogajip,괴산점,충청북도,괴산군,충청북도 괴산군 괴산읍 동부리 627-20,043-833-9959
723,cheogajip,가경점,충북,청주시,충북 청주시 가경동1137번지,043-232-9999
724,cheogajip,봉명점,충청북도,청주시,충청북도 청주시 흥덕구 봉명로149번길 6,043-265-9993
725,cheogajip,감곡점,충청북도,음성군,충청북도 음성군 감곡면 장감로 189,043-881-5538
726,cheogajip,진천점,충청북도,진천군,충청북도 진천군 진천읍 문화2길 12,043-534-8292
727,cheogajip,복대점,충청북도,청주시,충청북도 청주시 흥덕구 성봉로 267 ,043-236-1717
728,cheogajip,충북덕산점,충청북도,진천군,충청북도 진천군 덕산면 초금로 757-2,043-536-3521
729,cheogajip,옥천점,충청북도,옥천군,충청북도 옥천군 옥천읍 금장로 113,043-733-1725
730,cheogajip,배방점,충청남도,아산시,충청남도 아산시 배방읍 배방로173번길 20-18,041-541-3092
731,cheogajip,동문점,충청남도,서산시,충청남도 서산시 한마음2로 49,041-665-9777
732,cheogajip,석문점,충청남도,당진시,충청남도 당진시 석문면 해명4로3길 34,041-356-9700
733,cheogajip,한진포구점,충청남도,당진시,충청남도 당진시 송악읍 한진포구길 27 ,041-358-0421
734,cheogajip,예산덕산점,충청남도,예산군,충청남도 예산군 덕산면 봉운로 21,041-337-5311
735,cheogajip,대천동점,충청남도,보령시,충청남도 보령시 남대천로 73 ,041-934-9294
736,cheogajip,신평점,충청남도,당진시,충청남도 당진시 신평면 신평로 820,041-362-9233
737,cheogajip,온천1동점,충청남도,아산시,충청남도 아산시 번영로 71,041-546-1077
738,cheogajip,논산점,충청남도,논산시,충청남도 논산시 부창로100번길 13-19,041-736-6262
739,cheogajip,서천점,충청남도,서천군,충청남도 서천군 서천읍 충절로29번길 18,041-953-9259
740,cheogajip,방축점,충청남도,아산시,충청남도 아산시 온천대로 1333번길 15,041-549-0662
741,cheogajip,당진1점,충청남도,당진시,충청남도 당진시 밤절로 103,041-357-9205
742,cheogajip,안면점,충청남도,태안군,충청남도 태안군 안면읍 장터로 140-1,041-674-0097
743,cheogajip,금산점,충청남도,금산군,충청남도 금산군 금산읍 금산로 1465,041-753-4808
744,cheogajip,부여점,충청남도,부여군,충청남도 부여군 부여읍 석탑로 3 ,041-832-6979
745,cheogajip,모종점,충청남도,아산시,충청남도 아산시 모종동 577-13 ,041-544-3910
746,cheogajip,천북점,충청남도,보령시,충청남도 보령시 천북면 하궁길 10,041-641-2461
747,cheogajip,해미점,충청남도,서산시,충청남도 서산시 해미면 남문1로 47 ,041-688-6662
748,cheogajip,원북점,충청남도,태안군,충청남도 태안군 원북면 원이로 841-4 ,041-672-3599
749,cheogajip,두정역점,충청남도,천안시,충청남도 천안시 서북구 두정역서1길 4-12 다온빌리지 1층상가,041-566-1111
750,cheogajip,장재점,충청남도,아산시,충청남도 아산시 배방읍 연화로 36 연화마을8단지 상가2동 104호,041-534-5592
751,cheogajip,성거점,충청남도,천안시,충청남도 천안시 서북구 성거읍 송남리 585,041-522-0550
752,cheogajip,초원점,충청남도,아산시,충청남도 아산시 음봉면 음봉로681번길 24 초원아파트109-101호 ,041-531-9295
753,cheogajip,신방점,충청남도,천안시,충청남도 천안시 동남구 수곡2길 5,041-575-6236
754,cheogajip,입장점,충청남도,천안시,충청남도 천안시 서북구 입장면 입장로 121 초원상가6-103호,041-584-5694
755,cheogajip,쌍용봉명점,충청남도,천안시,충청남도 천안시 서북구 봉서5길 18,041-579-9990
756,cheogajip,백석점,충청남도,천안시,충청남도 천안시 서북구 백석4길 12,041-523-9288
757,cheogajip,나사렛대점,충청남도,천안시,충청남도 천안시 서북구 월봉4로 140-16 월봉태영아파트상가 107호,041-571-9292
758,cheogajip,성환점,충청남도,천안시,충청남도 천안시 서북구 성환읍 성환중앙로 47,041-581-9369
759,cheogajip,직산점,충청남도,천안시,충청남도 천안시 서북구 성거읍 봉주로 111,041-583-6161
760,cheogajip,차암공단점,충청남도,천안시,충청남도 천안시 서북구 직산읍 2공단5로 169 대림상가 105호 ,041-621-9292
761,cheogajip,두정1점,충청남도,천안시,충청남도 천안시 서북구 늘푸른5길 22 골드프라자 110호,041-551-3392
762,cheogajip,성정점,충청남도,천안시,충청남도 천안시 서북구 서부16길14,041-575-5457
763,cheogajip,신부점,충청남도,천안시,충청남도 천안시 동남구 터미널2로 32 (신부동729번지),041-563-9292
764,cheogajip,조촌점,전북,군산시,전북 군산시 조촌로 68 (조촌동),063-451-7666
765,cheogajip,정읍수성점,전북,정읍시,전북 정읍시  중앙로95(수성동),063-535-3773
766,cheogajip,익산영등점,전북,익산시,전북 익산시 고봉로22길 31 (영등동),063-852-9982
767,cheogajip,수송점,전북,군산시,전북 군산시 월명로 305(수송동),063-466-7666
768,cheogajip,산북소룡점,전북,군산시,전북 군산시 칠성안1길 17(산북동 104호),063-471-9282
769,cheogajip,미룡점,전북,군산시,전북 군산시 미제1길 6(미룡동),063-462-9299
770,cheogajip,만경점,전북,김제시,전북 김제시 만경읍 만경로 804,063-545-3286
771,cheogajip,나운지곡점,전북,군산시,전북 군산시 신평길 33-2(지곡동),063-463-9285
772,cheogajip,나운1점,전북,군산시,전북 군산시 상나운로 86(나운동),063-463-8292
773,cheogajip,김제점,전북,김제시,전북 김제시 동서로 133(요촌동),063-542-8292
774,cheogajip,김제신풍점,전북,김제시,전북 김제시 검산택지5길 21-7(검산동),063-544-9282
775,cheogajip,해남화원점,전남,해남군,전남 해남군 화원면 금평리 236-3,061-532-1353
776,cheogajip,해남점,전남,해남군,전남 해남군 해남읍 해남로 4,061-533-3133
777,cheogajip,한라삼호점,전남,영암군,전남 영암군 삼호읍 신항로 80(2층),061-462-6636
778,cheogajip,하당점,전남,목포시,전남 목포시 하당로30번길 12(상동),061-284-2004
779,cheogajip,퀸스빌점,전남,영암군,전남 영암군 삼호읍 삼호중앙로 129 (퀸스빌2차아파트 상가 101동 102호),061-462-9289
780,cheogajip,창평점,전남,담양군,전남 담양군 창평면 의병로 137,061-383-7900
781,cheogajip,진도점,전남,진도군,전남 진도군 진도읍 남동리 쌍정2길 30,061-542-3939
782,cheogajip,중동점,전남,광양시,전남 광양시 진등길 10(중동),061-793-8599
783,cheogajip,용해점,전남,목포시,전남 목포시 용당로 271-1(용해동),061-277-3168
784,cheogajip,압해도점,전남,신안군,전남 신안군 압해면 압해로 889,061-271-1618
785,cheogajip,안좌도점,전남,신안군,"전남 신안군 안좌면 김환기길 1-2,1층",061-261-8855
786,cheogajip,신안인스빌점,전남,목포시,"전남 목포시 삼학로 363, 상가동 113호(용해동)",061-277-9282
787,cheogajip,순천대학점,전남,순천시,"전남 순천시 중앙로 270,1층(석현동)",061-751-2651
788,cheogajip,송지점,전남,해남군,전남 해남군 송지면 산정1길 92,061-535-5554
789,cheogajip,서면용당점,전남,순천시,전남 순천시 서면 강청길 88(1층),061-753-8295
790,cheogajip,상동점,전남,목포시,전남 목포시 상리로1번길 16(상동),061-274-3999
791,cheogajip,산정점,전남,목포시,전남 목포시 고하대로 656(산정동),061-278-0090
792,cheogajip,법성점,전남,영광군,전남 영광군 법성면  연우로4(법성리),061-356-8185
793,cheogajip,미평점,전남,여수시,전남 여수시 미평로 52 1층(미평동),061-651-9166
794,cheogajip,문수점,전남,여수시,전남 여수시 문수로 72(문수동),061-651-3886
795,cheogajip,동정점,전남,여수시,전남 여수시 하멜로 18(고소동),061-654-9292
796,cheogajip,돌산점,전남,여수시,전남 여수시 돌산읍 강남8길 30(돌산1차청솔아파트 상가동 102호),061-644-2777
797,cheogajip,도초비금점,전남,신안군,전남 신안군 도초면 불섬길 85-12,061-275-6622
798,cheogajip,덕양점,전남,여수시,전남 여수시 소라면 주삼덕양로 3,061-683-8352
799,cheogajip,대불점,전남,영암군,전남 영암군 삼호읍 대불주거1로5길 17,061-462-0092
800,cheogajip,남창점,전남,해남군,전남 해남군 북평면 볼무당길 5,061-533-0805
801,cheogajip,남악점,전남,무안군,"전남 무안군 삼향읍 남악5로46번길 22, 111호(황금먹거리장터)",061-984-8292
802,cheogajip,국동점,전남,여수시,전남 여수시 국동 994-3,061-642-5272
803,cheogajip,광영점,전남,광양시,전남 광양시 광영로 97(광영동),061-794-9982
804,cheogajip,광양점,전남,광양시,전남 광양시 광양읍 호북길22,061-762-8154
805,cheogajip,곡성점,전남,곡성군,전남 곡성군 곡성읍 중앙로 141,061-363-7870
806,cheogajip,강진점,전남,강진군,전남 강진군 강진읍 영랑로3길 10,061-434-7722
807,cheogajip,매곡월드점,울산광역시,북구,"울산광역시 북구 매산로 35, 101호(매곡동, 매곡동월드프라자)",052-298-3005
808,cheogajip,천곡점,울산광역시,북구,"울산광역시 북구 관문길 6-1, 지상1층(천곡동)",052-292-9298
809,cheogajip,쌍용아진점,울산광역시,북구,울산광역시 북구 신답로40,052-282-9255
810,cheogajip,서동점,울산광역시,중구,울산광역시 중구 북부순환도로 879 (서동),052-293-9222
811,cheogajip,반구점,울산,중구,울산 중구 화합로 395(반구동),052-285-0272
812,cheogajip,태화점,울산,중구,울산 중구 신기2길 4(태화동),052-245-1220
813,cheogajip,다운점,울산광역시,중구,"울산광역시 중구 다운로 29, 1층(다운동)",052-222-5656
814,cheogajip,옥동점,울산광역시,남구,울산광역시 남구 문수로 369번길 10-1(옥동),052-269-9293
815,cheogajip,명촌점,울산광역시,북구,"울산광역시 북구 명촌로 81, 1층(명촌동)",052-289-1400
816,cheogajip,양정점,울산광역시,북구,"울산광역시 북구 염포로 555(양정동,1층)",052-287-9236
817,cheogajip,남목점,울산,동구,울산 동구 미포2길 50(동부동),052-235-9446
818,cheogajip,전하1호점,울산광역시,동구,"울산광역시 동구 전하로 8, 1층(전하동",052-234-3467
819,cheogajip,일산점,울산광역시,동구,울산광역시 동구 방어진순환도로 709(일산동),052-235-3133
820,cheogajip,방어진점,울산광역시,동구,울산광역시 동구 동진2길 17(방어동),052-201-9338
821,cheogajip,삼산점,울산,남구,"울산 남구 화합로 178, 1층 (삼산동)",052-260-8293
822,cheogajip,달동점,울산,남구,울산 남구 삼산로 254번길 23,052-257-7111
823,cheogajip,신정1호점,울산광역시,남구,울산광역시 남구 월평로 69(신정동),052-261-0321
824,cheogajip,야음점,울산,남구,울산 남구 야음동 459-52,052-267-9292
825,cheogajip,야음변전소점,울산광역시,남구,울산광역시 남구 처용로 26번길 10(야음동),052-275-4606
826,cheogajip,덕하점,울산광역시,울주군,울산광역시 울주군 청량면 삼정로 769,052-268-7943
827,cheogajip,덕신점,울산광역시,울주군,"울산광역시 울주군 온산읍 신온8길 18, 1층 102호",052-238-1882
828,cheogajip,나사리점,울산광역시,울주군,울산광역시 울주군 서생면 나사해안길 61-1,052-238-3355
829,cheogajip,훼미리점,울산,울주군,울산 울주군 상북면 궁근정리 846-14 진우훼미리상가 102,052-264-5848
830,cheogajip,언양점,울산,울주군,울산 울주군 언양읍 남문길 14,052-263-9222
831,cheogajip,전동점,세종특별자치시,전동면,세종특별자치시 전동면 운주산로 346,044-858-8883
832,cheogajip,남산점,부산,금정구,부산 금정구 남산동 27-50,051-515-9996
833,cheogajip,부산외대점,부산광역시,금정구,부산광역시 금정구 남산로 2-1(남산동),051-517-9989
